post_date,lastpull_ts,link,price,year,make,model,body,mileage,title_type,city,state,seller,trim,ext_color,int_color,transmission,liters,cylinders,fuel_type,n_doors,ext_condition,int_condition,drive_type,VIN,n_pics
2020-03-21,1584804249,https://cars.ksl.com/listing/6190053,36480,2019,Chevrolet,Silverado 1500,Truck,8616.0,,Layton,UT,Dealer,LT,blue,jet black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,1GCUYDED5KZ187652,24
2020-03-21,1584804249,https://cars.ksl.com/listing/6288091,20974,2015,Audi,Q7,Sport Utility,64800.0,Clean Title,Pleasant Grove,UT,Dealer,3.0L TDI Premium Plus,black,,Automatic,,6.0,Diesel,,,,AWD,WA1LMAFE3FD013640,18
2020-03-21,1584804250,https://cars.ksl.com/listing/6220494,27999,2015,Audi,A7,Sedan,36448.0,Salvage Title,American Fork,UT,Dealer,3.0 Prestige,dakota gray metallic,black,Automatic,,6.0,Gasoline,,,,,WAU2GAFC0FN004196,23
2020-03-21,1584804252,https://cars.ksl.com/listing/6220493,21999,2012,Toyota,4Runner,Sport Utility,108913.0,Clean Title,American Fork,UT,Dealer,SR5,classic silver metallic,black/graphite cloth interior,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,JTEBU5JR5C5080731,22
2020-03-21,1584804254,https://cars.ksl.com/listing/6220492,29999,2017,Acura,MDX,Sport Utility,31962.0,Clean Title,American Fork,UT,Dealer,with Technology Package,white diamond pearl,"ebony, leather",Automatic,,6.0,Gasoline,,,,AWD,5FRYD4H54HB022285,25
2020-03-21,1584804255,https://cars.ksl.com/listing/6220490,3499,2002,Honda,CR-V,Sport Utility,202611.0,Clean Title,American Fork,UT,Dealer,EX,mojave mist metallic,saddle cloth interior,Automatic,,4.0,Gasoline,,,,AWD,JHLRD78812C036735,23
2020-03-21,1584804256,https://cars.ksl.com/listing/6220489,28999,2016,Ford,F-150,Truck,53034.0,Clean Title,American Fork,UT,Dealer,XLT,magnetic metallic,"black, cloth",Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,4-Wheel Drive,1FTEW1EG3GFD08402,21
2020-03-21,1584804257,https://cars.ksl.com/listing/6220488,8999,2010,Mercedes-Benz,GLK-Class,Sport Utility,137275.0,Clean Title,American Fork,UT,Dealer,GLK 350,sand beige metallic,almond/black leather interior,,,6.0,Gasoline,,,,4-Wheel Drive,WDCGG8HB3AF412341,24
2020-03-21,1584804258,https://cars.ksl.com/listing/6220470,12279,2009,Honda,Pilot,Sport Utility,83555.0,Clean Title,Bountiful,UT,Dealer,EX-L,gray,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,5FNYF48599B009836,28
2020-03-21,1584804259,https://cars.ksl.com/listing/6220465,21978,2012,Toyota,4Runner,Sport Utility,79283.0,Clean Title,Bountiful,UT,Dealer,SR5,white,,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,JTEBU5JR8C5097717,28
2020-03-21,1584804262,https://cars.ksl.com/listing/6220464,10679,2010,Toyota,Prius,Sedan,75993.0,Clean Title,Bountiful,UT,Dealer,IV,white,,Automatic,,4.0,Hybrid,,,,,JTDKN3DU5A0231793,27
2020-03-21,1584804262,https://cars.ksl.com/listing/6190194,56819,2018,Ford,F-350,Truck,29513.0,,Spanish Fork,UT,Dealer,Lariat,silver,black,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BT9JEB29403,9
2020-03-21,1584804263,https://cars.ksl.com/listing/6205821,26695,2018,Ford,F-150,Truck,40010.0,,Twin Falls,ID,Dealer,XLT,black,medium earth gray,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1FTFX1E57JFC50057,45
2020-03-21,1584804266,https://cars.ksl.com/listing/6205820,32595,2017,Ford,F-150,Truck,40415.0,,Twin Falls,ID,Dealer,XLT,black,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTEW1EG2HKD99302,62
2020-03-21,1584804267,https://cars.ksl.com/listing/6205817,45495,2015,Ford,F-350,Truck,54810.0,,Twin Falls,ID,Dealer,King Ranch,black,adobe,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT8W3BT7FEA48858,53
2020-03-21,1584804267,https://cars.ksl.com/listing/6205815,26995,2014,GMC,1500,Truck,95106.0,,Twin Falls,ID,Dealer,SLT,red,jet black,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,3GTU2VEC2EG359106,48
2020-03-21,1584804268,https://cars.ksl.com/listing/6288190,10995,2012,Dodge,Journey,Sport Utility,86301.0,Clean Title,Springville,UT,Dealer,R/T,red,leather,Automatic,,6.0,Gasoline,,,,AWD,3C4PDDEG0CT273821,28
2020-03-21,1584804270,https://cars.ksl.com/listing/6288189,13995,2018,Dodge,Journey,Sport Utility,78173.0,Clean Title,Orem,UT,Dealer,SE,blue,cloth,Automatic,,4.0,Gasoline,,,,FWD,3C4PDCAB5JT274870,24
2020-03-21,1584804271,https://cars.ksl.com/listing/6288188,16995,2008,Toyota,Tundra,Truck,149936.0,Clean Title,Orem,UT,Dealer,SR5,gray,cloth,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,5TFDV541X8X044609,22
2020-03-21,1584804271,https://cars.ksl.com/listing/6253646,43950,2019,Ford,F-150,Truck,15954.0,Clean Title,Bountiful,UT,Dealer,Platinum,silver,black,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTEW1E45KFB48988,34
2020-03-21,1584804272,https://cars.ksl.com/listing/6205811,21695,2013,Ford,F-150,Truck,108849.0,,Twin Falls,ID,Dealer,FX4,black,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ET5DKE48214,51
2020-03-21,1584804274,https://cars.ksl.com/listing/6132090,16980,2016,GMC,Terrain,Sport Utility,67348.0,,Willard,UT,Dealer,SLT,summit white,jet black,Automatic,,6.0,Gasoline,4.0,,,AWD,2GKFLUE34G6171495,28
2020-03-21,1584804274,https://cars.ksl.com/listing/6190185,9995,2016,Volkswagen,Passat,Sedan,79523.0,Clean Title,Draper,UT,Dealer,1.8T S,beige,titan black,Automatic,,4.0,Gasoline,4.0,,,,1VWAT7A30GC055258,29
2020-03-21,1584804275,https://cars.ksl.com/listing/6323628,21969,2019,Chrysler,300,Sedan,27294.0,,Boise,ID,Dealer,Limited,red,black,,3.6,6.0,Gasoline,4.0,,,RWD,2C3CCAEG0KH564654,26
2020-03-21,1584804276,https://cars.ksl.com/listing/6323627,11999,2016,Kia,Soul,Hatchback,38019.0,,Boise,ID,Dealer,Base,gray,black,,1.6,4.0,Gasoline,4.0,,,FWD,KNDJN2A28G7392079,27
2020-03-21,1584804277,https://cars.ksl.com/listing/6044571,17000,2017,Ford,Escape,Sport Utility,34672.0,,Diamondville,WY,Dealer,SE,gold,medium light stone,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,1FMCU9G91HUB80499,42
2020-03-21,1584804277,https://cars.ksl.com/listing/6288461,39499,2017,GMC,Yukon XL,Sport Utility,20717.0,,Las Vegas,NV,Dealer,Denali,onyx black,jet black,Automatic,,8.0,Gasoline,4.0,,,RWD,1GKS1HKJXHR380230,26
2020-03-21,1584804279,https://cars.ksl.com/listing/6288458,23989,2015,Ford,F-150,Truck,10953.0,,Las Vegas,NV,Dealer,XLT,oxford white,medium earth gray,Automatic,,6.0,Flex Fuel,4.0,,,RWD,1FTEW1C88FKE83214,31
2020-03-21,1584804280,https://cars.ksl.com/listing/6007325,4995,2009,Smart,fortwo,Hatchback,104695.0,,Las Vegas,NV,Dealer,Passion,black,red,Automatic,,3.0,Gasoline,,,,,WMEEJ31X69K275813,30
2020-03-21,1584804281,https://cars.ksl.com/listing/6205789,17995,2018,Chevrolet,Equinox,Sport Utility,21308.0,Clean Title,Salt Lake City,UT,Dealer,LT,brown,gray,Automatic,,4.0,Gasoline,,,,AWD,3GNAXSEV6JS542334,0
2020-03-21,1584804282,https://cars.ksl.com/listing/6253633,21997,2017,GMC,Acadia,Sport Utility,50990.0,,Price,UT,Dealer,SLE,quicksilver metallic,jet black,Automatic,,4.0,Gasoline,,,,AWD,1GKKNSLAXHZ193389,25
2020-03-21,1584804283,https://cars.ksl.com/listing/6205788,43995,2016,Cadillac,Escalade ESV,Sport Utility,30407.0,Clean Title,Salt Lake City,UT,Dealer,Luxury Collection,green,tan,Automatic,,8.0,Gasoline,,,,AWD,1GYS4HKJXGR263579,31
2020-03-21,1584804284,https://cars.ksl.com/listing/6044538,6977,2014,Ford,Fiesta,Hatchback,64403.0,Clean Title,Pleasant Grove,UT,Dealer,SE,race red,medium light stone,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,,3FADP4EJ5EM118027,18
2020-03-21,1584804286,https://cars.ksl.com/listing/6205787,15995,2017,Chevrolet,Trax,Wagon,29658.0,Clean Title,Salt Lake City,UT,Dealer,LT,gray,black,Automatic,,4.0,Gasoline,,,,AWD,KL7CJPSB9HB119227,17
2020-03-21,1584804287,https://cars.ksl.com/listing/6205785,6995,2011,Nissan,Maxima,Sedan,161156.0,Clean Title,Salt Lake City,UT,Dealer,3.5 SV with Premium Package,blue,black,Automatic,,6.0,Gasoline,,,,FWD,1N4AA5AP6BC845291,18
2020-03-21,1584804288,https://cars.ksl.com/listing/6205783,23495,2019,Nissan,Frontier,Truck,30474.0,Clean Title,Salt Lake City,UT,Dealer,SV,black,gray,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1N6AD0EV2KN723381,18
2020-03-21,1584804289,https://cars.ksl.com/listing/5846190,33944,2016,Ford,F-250,Truck,101380.0,,Perry,UT,Dealer,XLT,oxford white,steel,Automatic,,8.0,Diesel,4.0,,,4-Wheel Drive,1FT7W2BT9GEB09246,31
2020-03-21,1584804290,https://cars.ksl.com/listing/6044535,13977,2012,Dodge,Durango,Sport Utility,125378.0,Clean Title,Pleasant Grove,UT,Dealer,Citadel,brilliant black crystal pearl coat,tan,Automatic,,6.0,Flex Fuel,4.0,Excellent,Excellent,4-Wheel Drive,1C4RDJEG8CC197901,22
2020-03-21,1584804291,https://cars.ksl.com/listing/5846189,23998,2013,Ford,F-150,Truck,84372.0,,Perry,UT,Dealer,FX4,sterling gray metallic,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FTFW1ET1DFC98448,25
2020-03-21,1584804291,https://cars.ksl.com/listing/6321145,26999,2019,Honda,Pilot,Sport Utility,3868.0,,Boise,ID,Dealer,EX,white diamond pearl,black,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,5FNYF6H3XKB027889,2
2020-03-21,1584804292,https://cars.ksl.com/listing/6323626,2000,2000,Nissan,Xterra,SUV,188500.0,Clean Title,Idaho Falls,ID,Owner,XE,green,green,Manual,,6.0,Gasoline,4.0,Fair,Fair,4-Wheel Drive,5N1ED28Y2YC524952,11
2020-03-21,1584804294,https://cars.ksl.com/listing/6288443,10989,2016,Nissan,Altima,Sedan,26707.0,,Boise,ID,Dealer,2.5 S,super black,charcoal,Automatic,,4.0,Gasoline,4.0,,,FWD,1N4AL3AP3GN362187,20
2020-03-21,1584804294,https://cars.ksl.com/listing/6288442,36799,2018,Ford,Expedition,Sport Utility,12550.0,,Boise,ID,Dealer,XLT,blue metallic,ebony,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,1FMJU1JT3JEA69921,24
2020-03-21,1584804295,https://cars.ksl.com/listing/6220446,25469,2018,Nissan,Murano,Sport Utility,39853.0,,Boise,ID,Dealer,SL,blue,graphite,,3.5,6.0,Gasoline,4.0,,,AWD,5N1AZ2MH8JN155479,33
2020-03-21,1584804296,https://cars.ksl.com/listing/6308980,24299,2016,Audi,Q5,Sport Utility,26460.0,,Boise,ID,Dealer,Prestige,,black/cognac,Automatic,,6.0,Gasoline,4.0,,,AWD,WA1W7AFP2GA045276,23
2020-03-21,1584804297,https://cars.ksl.com/listing/5934607,17299,2017,Ford,Explorer,Sport Utility,24371.0,,Draper,UT,Dealer,XLT,,dark earth gray,Automatic,,6.0,Gasoline,4.0,,,FWD,1FM5K7D81HGD85883,25
2020-03-21,1584804297,https://cars.ksl.com/listing/6288439,12989,2017,Nissan,Altima,Sedan,24370.0,,Boise,ID,Dealer,2.5 SR,pearl white,sport interior,Automatic,,4.0,Gasoline,4.0,,,FWD,1N4AL3AP0HC246796,19
2020-03-21,1584804298,https://cars.ksl.com/listing/6306600,12879,2017,Chevrolet,Cruze,Sedan,5827.0,,Boise,ID,Dealer,LT,summit white,dark atmosphere/medium atmosphere,Automatic,,4.0,Gasoline,4.0,,,,1G1BE5SM3H7195935,2
2020-03-21,1584804298,https://cars.ksl.com/listing/6301061,18189,2017,Subaru,WRX,Sedan,35774.0,,Boise,ID,Dealer,,crystal black silica,carbon black,Manual,,4.0,Gasoline,4.0,,,AWD,JF1VA1B6XH9823218,2
2020-03-21,1584804300,https://cars.ksl.com/listing/6190156,11111,2018,Ford,Fiesta,Sedan,9076.0,,Salt Lake City,UT,Dealer,SE,gray,charcoal black,Automatic,,4.0,Gasoline,4.0,,,,3FADP4BJ5JM109908,39
2020-03-21,1584804301,https://cars.ksl.com/listing/6288436,17379,2018,Honda,Civic,Sedan,6845.0,,Boise,ID,Dealer,EX,crystal black pearl,black,Automatic,,4.0,Gasoline,4.0,,,,SHHFK7H52JU431678,2
2020-03-21,1584804302,https://cars.ksl.com/listing/6315988,20399,2019,Subaru,WRX,Sedan,14692.0,,Boise,ID,Dealer,,crystal white pearl,carbon black,Manual,,4.0,Gasoline,4.0,,,AWD,JF1VA1A68K9804062,20
2020-03-21,1584804302,https://cars.ksl.com/listing/6288434,15379,2017,Jeep,Renegade,Sport Utility,37895.0,,Boise,ID,Dealer,Trailhawk,granite crystal metallic clearcoat,black,Automatic,,4.0,Gasoline,4.0,,,4-Wheel Drive,ZACCJBCB4HPE40053,22
2020-03-21,1584804303,https://cars.ksl.com/listing/6220444,21810,2019,Nissan,Altima,Sedan,3197.0,,Boise,ID,Dealer,2.5 SV,blue,charcoal,,2.5,4.0,Gasoline,4.0,,,FWD,1N4BL4DV2KC126879,31
2020-03-21,1584804306,https://cars.ksl.com/listing/6288432,41759,2017,Audi,A7,Hatchback,12282.0,,Logan,UT,Dealer,Premium Plus,gray,,Automatic,,6.0,Gasoline,4.0,,,,WAUW2AFC4HN051038,44
2020-03-21,1584804307,https://cars.ksl.com/listing/6288431,14664,2014,Hyundai,Santa Fe,Sport Utility,77057.0,,Logan,UT,Dealer,2.4L,bronze,beige,Automatic,,4.0,Gasoline,4.0,,,AWD,5XYZTDLB0EG193724,47
2020-03-21,1584804307,https://cars.ksl.com/listing/6205779,11995,2014,Nissan,Xterra,Sport Utility,121855.0,Clean Title,Midvale,UT,Dealer,X,red,black,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,5N1AN0NW5EN803282,29
2020-03-21,1584804309,https://cars.ksl.com/listing/6220443,21826,2017,Nissan,Rogue,Sport Utility,32430.0,,Boise,ID,Dealer,SL,red,almond,,2.5,4.0,Gasoline,4.0,,,AWD,5N1AT2MV4HC766221,32
2020-03-21,1584804311,https://cars.ksl.com/listing/6205777,6999,2009,Chevrolet,Suburban,Sport Utility,202063.0,Clean Title,Midvale,UT,Dealer,LT with 1LT,gray,gray,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,1GNFK26319R228834,29
2020-03-21,1584804313,https://cars.ksl.com/listing/6288183,13900,2016,Volkswagen,Passat,Sedan,57128.0,,Orem,UT,Dealer,1.8T R-Line,gray,black,Automatic,,4.0,Gasoline,4.0,,,,1VWAT7A31GC035455,24
2020-03-21,1584804313,https://cars.ksl.com/listing/6190144,8995,2012,Hyundai,Sonata,Sedan,53388.0,Clean Title,South Jordan,UT,Dealer,Hybrid,white,gray,Automatic,,4.0,Hybrid,4.0,,,,KMHEC4A49CA033482,13
2020-03-21,1584804314,https://cars.ksl.com/listing/6191324,750,2001,Nissan,Altima,Sedan,150194.0,Clean Title,Bountiful,UT,Owner,GXE,beige,beige,Automatic,,4.0,Gasoline,4.0,Fair,Fair,FWD,1N4DL01D71C230876,24
2020-03-21,1584804315,https://cars.ksl.com/listing/6044444,12420,2016,Chevrolet,City Express,Van,53738.0,Clean Title,Boise,ID,Dealer,LT,designer white,gray,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,FWD,3N63M0ZN4GK692683,26
2020-03-21,1584804315,https://cars.ksl.com/listing/6323624,2500,2006,Mazda,Mazda3,Hatchback,177000.0,Rebuilt/Reconstructed Title,Orem,UT,Dealer,,red,black,Manual,,4.0,Gasoline,4.0,,,FWD,JM1BK143861428690,2
2020-03-21,1584804316,https://cars.ksl.com/listing/6044430,7499,2006,Mercedes-Benz,M-Class,Sport Utility,98654.0,Clean Title,Roy,UT,Dealer,3.5L,pewter metallic,silver,Automatic,,6.0,Gasoline,4.0,Excellent,Excellent,AWD,4JGBB86E36A035425,50
2020-03-21,1584804317,https://cars.ksl.com/listing/6190142,7695,2015,Hyundai,Elantra,Sedan,88510.0,Clean Title,South Jordan,UT,Dealer,Sport,red,gray,Automatic,,4.0,Gasoline,4.0,,,FWD,KMHDH4AH4FU304872,13
2020-03-21,1584804318,https://cars.ksl.com/listing/6205763,32500,2012,Ram,2500,Truck,89859.0,,Salt Lake City,UT,Dealer,Laramie,black,brown,Automatic,,6.0,Diesel,4.0,,,4-Wheel Drive,3C6UD5FL2CG324031,18
2020-03-21,1584804320,https://cars.ksl.com/listing/6044426,15000,2019,Mitsubishi,Eclipse Cross,Wagon,18616.0,Clean Title,Erda,UT,Dealer,ES,gold,black,Automatic,,4.0,Gasoline,4.0,Excellent,Excellent,AWD,JA4AT3AA5KZ030706,34
2020-03-21,1584804321,https://cars.ksl.com/listing/6205756,30000,2017,GMC,1500,Truck,41368.0,,Ogden,UT,Dealer,SLT,red,jet black,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,3GTU2NEJ0HG319013,43
2020-03-21,1584804341,https://cars.ksl.com/listing/6044415,63900,1997,Porsche,911,Coupe,29011.0,Clean Title,Bountiful,UT,Dealer,Carrera,guards red,beige,Manual,,6.0,Gasoline,2.0,Excellent,Excellent,,WP0AA2999VS320413,46
2020-03-21,1584804342,https://cars.ksl.com/listing/6190108,24779,2019,Subaru,Crosstrek,Sport Utility,15693.0,,Ogden,UT,Dealer,Premium,orange,black,Automatic,,4.0,Gasoline,4.0,,,,JF2GTAEC3KH212301,23
2020-03-21,1584804344,https://cars.ksl.com/listing/6236986,21652,2019,Dodge,Challenger,Coupe,32010.0,,West Valley City,UT,Dealer,SXT,pitch black clearcoat,black,Automatic,,6.0,Gasoline,2.0,,,RWD,2C3CDZAG4KH525406,22
2020-03-21,1584804345,https://cars.ksl.com/listing/6205754,18395,2018,Subaru,Outback,Sport Utility,22675.0,,Ogden,UT,Dealer,Premium,black,warm ivory,Automatic,,4.0,Gasoline,4.0,,,,4S4BSAFC2J3327358,44
2020-03-21,1584804345,https://cars.ksl.com/listing/6205753,25900,2019,GMC,Acadia,Sport Utility,3102.0,,Ogden,UT,Dealer,SLT,black,jet black,Automatic,,6.0,Gasoline,4.0,,,FWD,1GKKNMLS3KZ254190,50
2020-03-21,1584804346,https://cars.ksl.com/listing/6220440,18991,2019,Dodge,Grand Caravan,Minivan,31327.0,,Caldwell,ID,Dealer,SXT,white,black/light graystone,,3.6,6.0,Flex Fuel,4.0,,,,2C4RDGCG1KR595169,30
2020-03-21,1584804347,https://cars.ksl.com/listing/6220439,22778,2017,Lincoln,MKZ,Sedan,29879.0,,Caldwell,ID,Dealer,Reserve,white,ebony,,2.0,4.0,Gasoline,4.0,,,FWD,3LN6L5E93HR665701,30
2020-03-21,1584804348,https://cars.ksl.com/listing/6205748,26500,2019,Nissan,Pathfinder,Sport Utility,16062.0,,Ogden,UT,Dealer,Platinum,white,charcoal,Automatic,,6.0,Gasoline,4.0,,,4-Wheel Drive,5N1DR2MM2KC590800,50
2020-03-21,1584804349,https://cars.ksl.com/listing/6205746,32295,2018,Ford,F-150,Truck,29293.0,Clean Title,Orem,UT,Dealer,XLT,black,medium earth gray,Automatic,,8.0,Flex Fuel,4.0,,,4-Wheel Drive,1FTEW1E51JKE88377,29
2020-03-21,1584804350,https://cars.ksl.com/listing/6323623,37947,2017,Jeep,Wrangler,Sport Utility,13224.0,,Brigham City,UT,Dealer,Sahara,silver,black,,,6.0,Gasoline,4.0,,,4-Wheel Drive,1C4BJWEG6HL751273,22
2020-03-21,1584804350,https://cars.ksl.com/listing/6323622,22974,2015,Ram,2500,Truck,101863.0,,Brigham City,UT,Dealer,SLT,white,gray,Automatic,,8.0,Gasoline,4.0,,,4-Wheel Drive,3C6TR5JT9FG681750,25
2020-03-21,1584804352,https://cars.ksl.com/listing/6323621,4795,2009,Subaru,Legacy,Sedan,148752.0,Clean Title,Clearfield,UT,Dealer,Special Edition,quartz silver metallic,off black cloth,,,4.0,Gasoline,4.0,,,AWD,4S3BL616597222253,14
2020-03-21,1584804353,https://cars.ksl.com/listing/6132409,14815,2008,GMC,Sierra Denali,Truck,119928.0,,Rock Springs,WY,Dealer,,white,cashmere,Automatic,,8.0,Gasoline,4.0,,,AWD,2GTEK638081138853,33
2020-03-21,1584804353,https://cars.ksl.com/listing/6323619,5450,2008,Jeep,Liberty,Sport Utility,105568.0,Rebuilt/Reconstructed Title,Lindon,UT,Dealer,Limited,red,beige,,,6.0,Gasoline,4.0,,,4-Wheel Drive,1J8GN58K58W157026,15
2020-03-21,1584804356,https://cars.ksl.com/listing/6304488,40900,2014,Ram,2500,Truck,101864.0,,American Fork,UT,Dealer,Longhorn,bright red,lt frost beige/brown,Automatic,,6.0,Diesel,4.0,,,4-Wheel Drive,3C6UR5PL7EG214417,54
2020-03-21,1584804358,https://cars.ksl.com/listing/6236985,17826,2015,GMC,Terrain,Sport Utility,89829.0,Clean Title,Lindon,UT,Dealer,SLT,iridium metallic,jet black,Automatic,,6.0,Gasoline,4.0,,,AWD,2GKFLYE34F6157506,26
2020-03-21,1584804358,https://cars.ksl.com/listing/6323617,10988,2009,Honda,Odyssey,Minivan,90350.0,Clean Title,Garden City,ID,Dealer,EX,blue,,Automatic,,6.0,Gasoline,,,,FWD,5FNRL38469B031677,18
2020-03-21,1584804360,https://cars.ksl.com/listing/6323616,11988,2013,Jaguar,XF,Sedan,88727.0,Clean Title,Garden City,ID,Dealer,I4 RWD,green,select,Automatic,,4.0,Gasoline,,,,RWD,SAJWA0ES4DPS68338,20
2020-03-21,1584804361,https://cars.ksl.com/listing/6107241,26995,2015,GMC,3500,Truck,79695.0,Clean Title,Salt Lake City,UT,Dealer,SLE,white,black,Automatic,,8.0,Flex Fuel,,,,4-Wheel Drive,1GT522CG0FZ118543,17
2020-03-21,1584804362,https://cars.ksl.com/listing/6323615,14899,2015,Chrysler,300,Sedan,62931.0,Clean Title,Garden City,ID,Dealer,Limited,black,select,Automatic,,6.0,Gasoline,,,,RWD,2C3CCAAG0FH903943,21
2020-03-21,1584804363,https://cars.ksl.com/listing/6323614,3995,2008,GMC,Acadia,Sport Utility,153098.0,Clean Title,Salina,UT,Dealer,SLT2,teal,black,Automatic,,6.0,Gasoline,,,,FWD,1GKER33798J161155,38
2020-03-21,1584804363,https://cars.ksl.com/listing/6106166,22970,2017,Land Rover,Discovery Sport,Sport Utility,59393.0,,Centerville,UT,Dealer,SE,kaikoura stone metallic,black,Automatic,,4.0,Gasoline,4.0,,,,SALCP2BGXHH637191,23
2020-03-21,1584804366,https://cars.ksl.com/listing/5194338,31000,2008,Ford,Mustang,Coupe,16889.0,Clean Title,Ogden,UT,Owner,GT,blue,black,Manual,,8.0,Gasoline,2.0,Excellent,Excellent,RWD,1ZVHT82H985137722,18
2020-03-21,1584804366,https://cars.ksl.com/listing/6323613,29789,2020,Honda,Pilot,Sport Utility,6.0,Clean Title,North Salt Lake,UT,Dealer,LX,gray,gray,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,5FNYF6H16LB015464,27
2020-03-21,1584804367,https://cars.ksl.com/listing/6323612,27975,2017,Toyota,Highlander,Sport Utility,32264.0,Clean Title,North Salt Lake,UT,Dealer,XLE,black,black,Automatic,,6.0,Gasoline,,,,AWD,5TDJZRFH8HS371895,30
2020-03-21,1584804368,https://cars.ksl.com/listing/6205725,18995,2017,Chrysler,Pacifica,Minivan,48462.0,Clean Title,American Fork,UT,Dealer,Touring-L,silver,black,Automatic,,6.0,Gasoline,4.0,,,FWD,2C4RC1BG1HR837405,29
2020-03-21,1584804368,https://cars.ksl.com/listing/6323611,28589,2018,Chevrolet,Silverado 1500,Truck,40836.0,Clean Title,North Salt Lake,UT,Dealer,LT,silver,black,Automatic,,8.0,Gasoline,,,,4-Wheel Drive,3GCUKREC3JG409142,0
2020-03-21,1584804371,https://cars.ksl.com/listing/6252239,3999,1996,Mercury,Grand Marquis,Sedan,41414.0,Clean Title,Layton,UT,Owner,,bronze,brown,Automatic,,8.0,Gasoline,4.0,Excellent,Excellent,RWD,2MELM74W1TX703362,8
2020-03-21,1584804372,https://cars.ksl.com/listing/6323610,2000,2002,Nissan,Maxima,Sedan,180.0,Clean Title,Lehi,UT,Owner,SE-L,,,Automatic,,6.0,Gasoline,,,,FWD,JN1DA31A22T309493,6
2020-03-21,1584804372,https://cars.ksl.com/listing/6323609,16896,2011,Jeep,Grand Cherokee,Wagon,49715.0,Clean Title,Woods Cross,UT,Dealer,Limited,red,black,Automatic,,6.0,Flex Fuel,,,,4-Wheel Drive,1J4RR5GG9BC510016,15
2020-03-21,1584804373,https://cars.ksl.com/listing/6323608,2500,2001,Subaru,Legacy,Wagon,198836.0,Clean Title,Woods Cross,UT,Dealer,Outback H6 L.L. Bean Edition,green,beige,Automatic,,6.0,Gasoline,,,,AWD,4S3BH806317671014,13
2020-03-21,1584804373,https://cars.ksl.com/listing/6323607,10500,2016,Chevrolet,Cruze Limited,Sedan,67195.0,Clean Title,Springville,UT,Dealer,LT,white,black,Automatic,,4.0,Gasoline,,,,FWD,1G1PE5SB2G7218611,1
2020-03-21,1584804374,https://cars.ksl.com/listing/6323606,56995,2017,Ford,F-150,Truck,24945.0,Clean Title,Springville,UT,Dealer,Raptor,white,black,Automatic,,6.0,Gasoline,,,,4-Wheel Drive,1FTFW1RG5HFA77891,1
2020-03-21,1584804376,https://cars.ksl.com/listing/6306655,19377,2017,GMC,Acadia,Sport Utility,79718.0,Clean Title,Taylorsville,UT,Dealer,SLT,black,,Automatic,2.5,4.0,Gasoline,,,,FWD,1GKKNMLA6HZ192705,37
2020-03-21,1584804376,https://cars.ksl.com/listing/6306653,6464,2015,Ford,Fiesta,Sedan,92550.0,Clean Title,Taylorsville,UT,Dealer,SE,gray,,,1.6,4.0,Gasoline,,,,,3FADP4EJ8FM196822,32
2020-03-21,1584804378,https://cars.ksl.com/listing/6205710,21799,2019,Dodge,Charger,Sedan,31862.0,,Blackfoot,ID,Dealer,SXT,gray,black,Automatic,,6.0,Gasoline,4.0,,,AWD,2C3CDXJG5KH533163,26
2020-03-21,1584804379,https://cars.ksl.com/listing/6323605,15995,2016,Honda,CR-V,Sport Utility,32235.0,Clean Title,Draper,UT,Dealer,SE,black,black,Automatic,,4.0,Gasoline,,,,FWD,2HKRM3H46GH518339,31
2020-03-21,1584804379,https://cars.ksl.com/listing/6174704,13999,2016,Nissan,Altima,Sedan,29416.0,Clean Title,American Fork,UT,Dealer,2.5 SV,pearl white,"beige, cloth",Automatic,,4.0,Gasoline,,,,FWD,1N4AL3AP8GC115081,25
2020-03-21,1584804381,https://cars.ksl.com/listing/6306651,11998,2017,Nissan,Rogue,Sport Utility,83097.0,Clean Title,Taylorsville,UT,Dealer,S,silver,,Automatic,2.5,4.0,Gasoline,,,,AWD,KNMAT2MV7HP553535,33
